N,SOA,trial,hit,conf,lat,conf_cal
64,2,24,1,0.25380261353405315,,0.4235727635597247
64,3,0,1,0.25362332354968053,,0.42350670897375564
64,3,1,1,0.24280885387366868,,0.41946874360160435
64,3,2,1,0.24139309251055618,,0.4189320047436932
64,3,3,1,0.2516913587667637,,0.422793136238753
64,3,4,0,0.24775920181350242,,0.4213304739696035
64,3,5,1,0.25393908235722634,,0.42362302303134824
64,3,6,0,0.2419994649587796,,0.41916212888874094
64,3,7,1,0.24378090193219532,,0.41983614296479527
64,3,8,1,0.2682698912883513,,0.4288141775649685
64,3,9,0,0.2566986682553861,,0.4246358820799308
64,3,10,0,0.27829242183535735,,0.43234971595505484
64,3,11,0,0.2785130432916899,,0.43242672408889277
64,3,12,1,0.24243449771372963,,0.4193270078599364
64,3,13,1,0.2810174026429247,,0.4332984927068464
64,3,14,1,0.2549859318993639,,0.42400802397725346
64,3,15,1,0.2629306989858575,,0.4268996556484633
64,3,16,0,0.24637032066492034,,0.42081046606673106
64,3,17,1,0.2515096304170364,,0.42272584479640496
64,3,18,0,0.25769700803537793,,0.42500070199182644
64,3,19,0,0.2810448271554943,,0.43330801516429235
64,3,20,1,0.2605399991560208,,0.42603502885193345
64,3,21,1,0.24879522970308446,,0.421717212014123
64,3,22,0,0.2706167837121052,,0.4296487371531126
64,3,23,1,0.24851830631054866,,0.42161393583563234
64,3,24,1,0.26389075506764087,,0.4272455722202818
64,4,0,1,0.24374956317409208,,0.4198243121641373
64,4,1,0,0.28721532260438004,,0.43543765348954977
64,4,2,0,0.2539972776794656,,0.4236444505788598
64,4,3,1,0.2603577713797322,,0.42596893244410966
64,4,4,1,0.24816394598145447,,0.42148167782755913
64,4,5,1,0.23310048232481145,,0.4157479751072397
64,4,6,1,0.2529637360811901,,0.4232634594784266
64,4,7,1,0.23656042337623734,,0.41708495653586997
64,4,8,1,0.24188524081538484,,0.419118807092733
64,4,9,1,0.23511450928367036,,0.41652773994800646
64,4,10,1,0.2451163135085914,,0.4203394101619471
64,4,11,1,0.25123914134201497,,0.4226256320096848
64,4,12,1,0.26243427499589567,,0.4267204992376125
64,4,13,1,0.2483787091843825,,0.42156184770005956
64,4,14,1,0.23721014399593304,,0.41733464451855845
64,4,15,1,0.26505509709044994,,0.4276641085319274
64,4,16,1,0.2503253381377433,,0.42228659529042134
64,4,17,1,0.2599607357368131,,0.4258248276745739
64,4,18,1,0.29265237814732,,0.4372935557648609
64,4,19,1,0.2668966934164209,,0.42832391007346055
64,4,20,0,0.28613246556384153,,0.43506575655717433
64,4,21,1,0.23953093774222609,,0.4182230457960462
64,4,22,0,0.27470132939083547,,0.4310913788980366
64,4,23,1,0.25521088316755697,,0.4240906307090791
64,4,24,1,0.25015842873456623,,0.4222245879997292
64,6,0,1,0.25135766164785284,,0.42266955031958403
64,6,1,1,0.25856488154201024,,0.42531716318028273
64,6,2,1,0.24396607184873298,,0.4199060279419158
64,6,3,1,0.25140103282313625,,0.4226856185993982
64,6,4,0,0.24240141946462884,,0.4193144775253487
64,6,5,0,0.24479238568243875,,0.4202174891776792
64,6,6,1,0.24512379713643953,,0.4203422257018675
64,6,7,1,0.25515623555428263,,0.424070566995284
64,6,8,1,0.2838117640090875,,0.4342661278242882
64,6,9,1,0.25468213143950924,,0.4238963928267715
64,6,10,1,0.2620846524665045,,0.42659420309728024
64,6,11,0,0.24790789970062313,,0.42138604186846595
64,6,12,0,0.26774678381960676,,0.4286275862073664
64,6,13,1,0.2493500900458165,,0.42192393186849514
64,6,14,1,0.23749677378242168,,0.417444660130128
64,6,15,0,0.2497454854889595,,0.4220710704319267
64,6,16,0,0.24464637693215058,,0.4201625014776049
64,6,17,1,0.24083671315543492,,0.4187205375912408
64,6,18,1,0.25933220482413516,,0.4255964348521056
64,6,19,1,0.23544868813079256,,0.41665671474032695
64,6,20,0,0.2473077042719505,,0.42116162588157285
64,6,21,1,0.24296416885194136,,0.41952750803829125
64,6,22,0,0.27981391746905787,,0.43288010268247495
64,6,23,0,0.2441251410951976,,0.4199660361462452
64,6,24,0,0.2736957596351866,,0.430737356999571
64,8,0,1,0.27154366970381805,,0.4299771936520582
64,8,1,1,0.2606353786846203,,0.4260696133756334
64,8,2,1,0.2608988462507813,,0.42616510765588433
64,8,3,1,0.24803831633080248,,0.421434761371987
64,8,4,0,0.27582160830004415,,0.4314849213416678
64,8,5,1,0.25690707795910744,,0.4247121102829165
64,8,6,0,0.25831278882559755,,0.42522530528968333
64,8,7,1,0.27636938333939576,,0.4316770201155883
64,8,8,1,0.2553314260383952,,0.4241348785788358
64,8,9,1,0.24769225091999392,,0.42130544799547814
64,8,10,1,0.26259296012624794,,0.4267777893569021
64,8,11,0,0.26449802939168143,,0.42746399832113835
64,8,12,0,0.3003952089740875,,0.4399050029211692
64,8,13,1,0.2665268190070535,,0.4281916054780896
64,8,14,0,0.2601177707983461,,0.42588183936272833
64,8,15,1,0.27117957137193105,,0.4298482464654963
64,8,16,0,0.3076692464331301,,0.44232652195638006
64,8,17,1,0.24148262561791906,,0.41896600596323463
64,8,18,1,0.2810234577677847,,0.4333005952378501
64,8,19,0,0.28245739736045233,,0.43379779793713363
64,8,20,0,0.2756107355395477,,0.43141091310486435
64,8,21,1,0.26295791110557293,,0.42690947059641726
64,8,22,1,0.24529409993541387,,0.42040628386399925
64,8,23,1,0.2627230205649857,,0.426824729942292
64,8,24,1,0.26340441585933394,,0.4270704322737276
64,10,0,1,0.2849843693953868,,0.43467061168913274
64,10,1,1,0.29615264945180364,,0.43847857187136047
64,10,2,1,0.2501091811320901,,0.4222062875852176
64,10,3,0,0.26561985890030976,,0.42786673243968587
64,10,4,0,0.24205055231600012,,0.4191815006910501
64,10,5,1,0.25399246073864484,,0.4236426770908024
64,10,6,1,0.2448450847776581,,0.4202373309889613
64,10,7,1,0.23648923577135195,,0.4170575729437843
64,10,8,1,0.2354922990015777,,0.4166735376480601
64,10,9,1,0.2593764847057943,,0.4256125358071269
64,10,10,1,0.24317544483159426,,0.41960740841096456
64,10,11,1,0.24784985110953053,,0.4213643517286736
64,10,12,1,0.2965834801032766,,0.4386239142047441
64,10,13,1,0.2426017606415342,,0.41939035234138267
64,10,14,0,0.2542307507713901,,0.4237303858431908
64,10,15,1,0.27023303858118314,,0.429512562225097
64,10,16,0,0.2512916478824936,,0.42264509012569
64,10,17,1,0.2597208019398745,,0.42573768019012004
64,10,18,0,0.2718709689803337,,0.43009302384354364
64,10,19,1,0.26098168466185556,,0.42619512082483657
64,10,20,0,0.2435906155346556,,0.4197642928427987
64,10,21,1,0.2579599811278232,,0.4250966592554921
64,10,22,1,0.25241674882288573,,0.42306144578320576
64,10,23,1,0.24769431157474023,,0.4213062183215545
64,10,24,1,0.25980275371704975,,0.42576745163534174
64,12,0,0,0.25816606146158133,,0.4251718160506363
64,12,1,1,0.25480660643293007,,0.4239421406802
64,12,2,0,0.24415067084802175,,0.419975664892721
64,12,3,1,0.2597119653776937,,0.425734469711401
64,12,4,1,0.2758901328481101,,0.4315089639410403
64,12,5,1,0.2525889493349809,,0.42312507144339084
64,12,6,0,0.28378590180450963,,0.4342571964360195
64,12,7,1,0.25272191943892897,,0.4231741841181156
64,12,8,1,0.250652208328126,,0.42240795581133966
64,12,9,1,0.26082645055970566,,0.4261388733832169
64,12,10,1,0.24089852066478862,,0.41874404419666916
64,12,11,1,0.24502366981984516,,0.4203045507619182
64,12,12,0,0.2591869175032773,,0.4255435943463719
64,12,13,1,0.2575653508967765,,0.42495263922321685
64,12,14,1,0.25853399171014235,,0.4253059103609205
64,12,15,1,0.25083382247560954,,0.4224753441265897
64,12,16,1,0.24998746842804948,,0.42216104974251184
64,12,17,1,0.26824148544236853,,0.4288040506616108
64,12,18,0,0.26369425381522255,,0.42717483117112853
64,12,19,0,0.24362119479632224,,0.41977584158285447
64,12,20,1,0.2536367492348872,,0.4235116562801003
64,12,21,1,0.2727571010336463,,0.4304062238595305
64,12,22,1,0.24594672092268102,,0.4206515098143234
64,12,23,0,0.2753805147993915,,0.431330077902795
64,12,24,1,0.2520247664944517,,0.4229165160682841
128,0,0,0,0.24580376487931394,,0.420597827500918
128,0,1,1,0.24216062429359264,,0.41922323024813507
128,0,2,1,0.22579556724910316,,0.4128832466978529
128,0,3,0,0.23302256783341257,,0.41571772374745875
128,0,4,1,0.22614513107096992,,0.41302167432550563
128,0,5,1,0.2538698501954683,,0.4235975278687699
128,0,6,1,0.2394828134020698,,0.4182046784985505
128,0,7,1,0.2346710491367744,,0.416356410011138
128,0,8,1,0.24580461547454333,,0.4205981469698948
