N,SOA,trial,hit,conf,lat,conf_cal
128,4,20,1,0.23953789787057514,,0.4182257020315567
128,4,21,1,0.23672498701709513,,0.4171482390951818
128,4,22,1,0.25610976294150506,,0.4244202834244154
128,4,23,1,0.23492947033295378,,0.41645627531625146
128,4,24,0,0.23043507760046283,,0.41470942715812975
128,4,25,1,0.23130661940978753,,0.4150498506566173
128,4,26,1,0.24776835866401992,,0.4213338964422401
128,4,27,1,0.23812485842147338,,0.4176854440615571
128,4,28,1,0.24429443819663987,,0.4200298762905896
128,4,29,0,0.2158901089745886,,0.40890147627017165
128,6,0,1,0.24552438620545716,,0.4204928609119589
128,6,1,0,0.24241528459372058,,0.4193197298882799
128,6,2,1,0.24492155226951517,,0.4202661172001299
128,6,3,1,0.22877874018419903,,0.4140601935156781
128,6,4,0,0.25363578607501436,,0.4235113013651408
128,6,5,0,0.22968816341006745,,0.41441702970517985
128,6,6,0,0.22346237593010101,,0.4119557412067652
128,6,7,0,0.24794471753390515,,0.42139979742449224
128,6,8,1,0.2538035522410336,,0.4235731093272695
128,6,9,0,0.22173356803757613,,0.41126444415338653
128,6,10,0,0.2476151015304874,,0.42127660473878414
128,6,11,1,0.23083005200374443,,0.41486380520529054
128,6,12,1,0.2438432150384655,,0.419859664208657
128,6,13,0,0.2566196547946321,,0.4246069723610699
128,6,14,0,0.2392444922946064,,0.41811368611631977
128,6,15,1,0.26841113447328147,,0.42886452265472214
128,6,16,1,0.22179292486164115,,0.41128823700638384
128,6,17,0,0.22982430704547765,,0.4144703715474973
128,6,18,0,0.23450187125794383,,0.4162909946629525
128,6,19,1,0.22948429361423042,,0.41433711461700123
128,6,20,1,0.22973984748180706,,0.41443728219092485
128,6,21,1,0.24083541042996023,,0.4187200420989014
128,6,22,1,0.22949518750341505,,0.41434138606775
128,6,23,0,0.23956524118995398,,0.4182361367605751
128,6,24,1,0.24909133488255594,,0.42182756442421
128,6,25,1,0.2420138693763428,,0.4191675911528083
128,6,26,0,0.24456315200772555,,0.4201311494711088
128,6,27,1,0.23300469172929525,,0.4157107822036822
128,6,28,1,0.22800832508537006,,0.4137571903135957
128,6,29,1,0.2256866529087601,,0.41284008831453606
128,8,0,1,0.24155680335609284,,0.4189941698805802
128,8,1,1,0.2221659703757852,,0.4114376756059741
128,8,2,0,0.23910365132444125,,0.4180598856262164
128,8,3,1,0.24229508659246013,,0.4192741905149638
128,8,4,0,0.24396879337776203,,0.41990705483014396
128,8,5,1,0.2337625485430351,,0.41600477342487363
128,8,6,0,0.23774011966469108,,0.41753799701625177
128,8,7,1,0.26422676439353626,,0.42736646524376853
128,8,8,1,0.24675889738787624,,0.42095613261531106
128,8,9,1,0.23567314752875754,,0.4167432791017784
128,8,10,0,0.24192742214615387,,0.41913480668450814
